		number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Q9Y463_WT	Fold 5	80.0	-0.16677994324383594	0.6575701388039912	0.810906985297322	0.013725879551396944	0.11715749891234851	0.5786536818504333	-0.12685639133454285	2.8209424972534176	0.11135656565473229	0.019071067162034994	0.26286671199518064	0.1901263858162877	0.13776012792433462
Q9Y463_WT	Mean	80.2	0.1291094215740029	0.6441783330195278	0.8010762597702336	0.012657846354522795	0.11228031040567206	0.58058469790494	0.14936408488575204	2.698913784790039	0.1058386726556653	0.01764407139234927	0.4297273967493755	0.3607803908423093	0.2657886081785171
Q9Y463_WT	SD	0.3651483716701107	0.16649485462671265	0.06996064989991115	0.045232354313230416	0.0014457869621603654	0.006517812115575295	0.031987218456637115	0.15489256231010903	0.20972366482108262	0.01178146834301087	0.002075882263565955	0.11800164548719069	0.11144382305318966	0.08475869654513579
Q9Y463_WT	Test set	52.0	0.038503812439041885	0.992764285376819	0.9963755744581554	0.017291528385583933	0.13149725619032487	0.6734867996069102	0.12636666394176865	3.6651865959167473	0.15843720371614267	0.025607477980302946	0.4321232306736554	0.3984616696805333	0.30723508395249477
Q9Y616_WT	Fold 1	11.0	-0.06898322715416283	0.40119509461540603	0.633399632629674	0.008708508824948488	0.09331939147330788	0.4307490400834517	-0.03137656112076015	1.323744163513184	0.07082094660647006	0.012552479634840992	0.17086269578316143	0.44611343738694875	0.3411211461689767
Q9Y616_WT	Fold 2	11.0	-0.6583048043626354	0.8936608702209753	0.9453363794020493	0.019296435103687185	0.13891160895939253	0.7591590544960716	-0.5976409758726811	1.9334051589965817	0.15517147525720904	0.027086770312158268	-0.36749222003529214	-0.5054031781711936	-0.4162475610565922
Q9Y616_WT	Fold 3	11.0	-0.2197549112071242	2.2058111725394736	1.4851973513777466	0.0394786037018829	0.1986922336224617	1.158570751883767	-0.21859760618646518	3.139011219024658	0.3559318065814407	0.058217581794157175	-0.32689181669407036	-0.1329679708930781	-0.0778498944161523
Q9Y616_WT	Fold 4	10.0	-0.32918296572503136	1.239751827370577	1.1134414341897723	0.023056191009436053	0.15184265214173537	0.7787468753814697	-0.29783688609313375	2.272120475769043	0.19427456754526454	0.030747630010269766	0.41139487707887595	0.5189194439191783	0.43546484316145384
Q9Y616_WT	Fold 5	10.0	-1.145142853005927	0.8384128882688267	0.915648889186694	0.01802917914918282	0.13427277888381853	0.7885626438140869	-1.0406375855741476	1.5019197425842288	0.14499240570821498	0.025281155520566135	0.01142988045706754	-0.04377137796365056	0.11935247900657214
Q9Y616_WT	Mean	10.6	-0.48427375229097613	1.1157663706030516	1.0186047373571872	0.02171378355782749	0.14340773301614318	0.7831576731317694	-0.43721792296943757	2.034040151977539	0.18423824033971986	0.03077712345439847	-0.020139316682051513	0.05657807085564096	0.08036820257285163
Q9Y616_WT	SD	0.447213595499958	0.34964848181169855	0.5538408284648775	0.2552951880284	0.009182845842397029	0.0309301049275901	0.21045641943417873	0.32191613101835725	0.5881387623571006	0.08643687816227177	0.013717030995282042	0.27032427412591375	0.34816614451141503	0.27906560711909456
Q9Y616_WT	Test set	94.0	-1.2768662302192353	1.1532391507739792	1.0738897293362941	0.022041875242342635	0.148465064046538	0.8066111496458663	-0.7252016960395926	3.6501003265380856	0.19106937143840666	0.03204601326806898	-0.026123129998966137	0.06817377234425274	0.047166586410217703
Q32MK0_WT	Fold 1	12.0	-0.13361536065465685	2.7803094735351075	1.6674260024166312	0.04575268710081624	0.2138987776982754	1.2114254811604817	-0.03188033239380328	3.7167669258117684	0.43011695678072276	0.06758552434461174	0.08074667482743668	0.1380962376873445	0.08618128166583651
Q32MK0_WT	Fold 2	11.0	-0.6896816052037502	0.7526583095194067	0.8675588219362458	0.0154668599952218	0.12436583130113271	0.6269721804532137	-0.6878873805776529	1.697480369567871	0.12697325291339953	0.021655867983334156	0.20878131745313736	0.19069251784911845	0.18090680674665818
Q32MK0_WT	Fold 3	11.0	0.2048291296575333	1.2905805392075798	1.1360372085489012	0.022667053534242507	0.15055581534514867	0.7925413024208762	0.22245956117068943	2.7223877868652337	0.20365347360600258	0.032645794357023264	0.4732625300741058	0.3777403169315835	0.32387513781564786
Q32MK0_WT	Fold 4	11.0	0.3588145378189599	0.9243577936444498	0.9614352779279788	0.01756106167585667	0.13251815602345465	0.7496769450794567	0.3691065384500434	2.124020416259766	0.1495928135798863	0.02458144045625071	0.6075935698359789	0.5369908768068932	0.4624972900628802
Q32MK0_WT	Fold 5	11.0	-0.7188362591433526	1.309320480477164	1.1442554262388989	0.025998626814865287	0.16124089684340412	0.9386252919977361	-0.7187223506158567	2.4665187873840333	0.2202407300844846	0.037337393454592575	-0.3350381164141717	-0.3256694736394648	-0.17336567891911941
Q32MK0_WT	Mean	11.2	-0.19569791150505328	1.4114453192767416	1.155342547413731	0.0254892578242005	0.15651589544228312	0.8638482402223528	-0.169384792793316	2.5454348571777343	0.22611544539289916	0.03676120411916249	0.20706919515529743	0.18357009512709496	0.17601896747438067
Q32MK0_WT	SD	0.3651483716701108	0.4060898567820926	0.6544821658413209	0.252700279336826	0.009850005180034567	0.02875227959224568	0.1828622330222779	0.41493756039532875	0.6199698708376975	0.09818397409477328	0.014966212678799542	0.3003107596114317	0.2658482847327894	0.19752451675712043
Q32MK0_WT	Test set	5.0	-0.4569404054782924	0.838590187684028	0.9157457003360857	0.016797144726382877	0.12960379904301755	0.7813949989318847	0.011114142119322934	1.5837923049926754	0.1421897108078234	0.024208609226261935	0.1321164402012565	0.09999999999999999	0.0
Q56UN5_WT	Fold 1	13.0	-0.4395975252787281	1.9348156666431893	1.3909765154894562	0.03516956634331776	0.18753550688687665	1.0610869404719427	-0.3450771649026405	3.3218183479309076	0.3022392923880387	0.04778625387935069	0.10535515926093472	0.06782367663050284	0.0
Q56UN5_WT	Fold 2	13.0	-0.30993952729063734	1.451779701794453	1.2048982122131533	0.025932111588803066	0.16103450434240194	0.9567079095106856	-0.2934899341662911	3.1367130279541016	0.2275410965992785	0.03612447872140827	-0.14796336577750846	-0.31757954963803287	-0.21350420507344953
Q56UN5_WT	Fold 3	13.0	-0.735617206727019	3.4602060757841597	1.860162916463007	0.06029013229006253	0.24554049012344692	1.5577088444049543	-0.462165869819708	3.954590950012207	0.5167434316305535	0.07842534174404167	-0.22220970091457914	-0.5674499353619544	-0.4349238949769859
Q56UN5_WT	Fold 4	12.0	-0.33529796872712914	1.0296405022660462	1.0147120292309766	0.019390383833456534	0.13924935846694783	0.7450572048823041	-0.29484660928734985	2.4438352699279786	0.16457759354071846	0.026537693589611888	0.04803440722868184	0.14948985918580535	0.12712834523274563
Q56UN5_WT	Fold 5	12.0	-0.23556891192421792	2.702384190016838	1.643892998347775	0.04184039022146439	0.20454923666800712	1.16972638130188	0.02170971280444589	4.241601467132568	0.4040917629234202	0.061460054922092576	0.24633861813083674	0.549309395859119	0.4497340350259275
Q56UN5_WT	Mean	12.6	-0.4112042279895463	2.1157652273009373	1.4229285343488738	0.03652451685542086	0.1875818192975361	1.0980574561143535	-0.27477397307430873	3.419711812591552	0.3230386354164019	0.05006676457130101	0.005911023585673148	-0.023681310664912015	-0.01431314395835247
Q56UN5_WT	SD	0.447213595499958	0.15964232112052476	0.7963384375172655	0.2754384586991918	0.012914310158812062	0.033386348563040125	0.2457544588665789	0.14646617110188467	0.5778703379565296	0.11456690326173435	0.016769124451787933	0.15555563658325036	0.3532563419121028	0.2745119390173688
Q56UN5_WT	Test set	17.0	-1.1344722312850197	1.899782459853521	1.3783259628453355	0.03418998676161005	0.18490534541113204	1.013208246343276	-0.46973064371062967	2.852317638397217	0.3099809560018225	0.051064341371314416	-0.2257137270588392	-0.29061930661703067	-0.2435440935235262
Q59H18_WT	Fold 1	209.0	0.49481864914720375	0.3268447776193684	0.5717034000418123	0.0065220353204798204	0.080759119116542	0.37719405348563306	0.4952686305684165	2.0496146316528323	0.05342016567038416	0.0088104555146487	0.7139955362962711	0.6140389521260596	0.46456178665952974
Q59H18_WT	Fold 2	209.0	0.42234460108892924	0.43145061566864995	0.6568490052277235	0.007892161589058925	0.08883783872347933	0.39693448113254376	0.42308981139759616	3.6311238250732423	0.0685316774999235	0.010992493530886573	0.6621826319020935	0.6622852520056518	0.5186300988217418
Q59H18_WT	Fold 3	208.0	0.5978088929433232	0.27998554212300436	0.5291366006269121	0.005511503026274369	0.07423949775068774	0.3577115261738117	0.5979043030515375	1.7796397781372066	0.04595777784845932	0.00760627321014518	0.7735296772732585	0.6623470758519869	0.5005996303401749
Q59H18_WT	Fold 4	208.0	0.5143261749271275	0.31371528299139023	0.5601029217843719	0.00595821030407924	0.07718944425294977	0.35103279796013465	0.5160891301119784	3.0288641662597655	0.050394373239595364	0.008172881419995571	0.7292283320864313	0.6461683318933945	0.51051562730137
Q59H18_WT	Fold 5	208.0	0.5779168651584387	0.2685218299028925	0.5181909203207756	0.0051104595900361895	0.0714874785541929	0.32890730269138635	0.5801787255810771	2.632876422882081	0.042857811240257164	0.006908440325916408	0.7636489283378097	0.6538416340789699	0.5027539336084171
Q59H18_WT	Mean	208.4	0.5214430366530045	0.3241036096610611	0.5671965696003192	0.006198873965985709	0.07850267567957034	0.3623560322887019	0.5225061201421212	2.6244237648010253	0.0522323610997239	0.008498108800318486	0.7285170211791727	0.6477362491912124	0.49941221534624675
Q59H18_WT	SD	0.4472135954999579	0.057156284249337296	0.05271708950606508	0.04464359878238849	0.0008838080387530309	0.005492713137565599	0.021151991954549643	0.0572679032383042	0.6084343323628578	0.008141553641971075	0.001274604846044675	0.036221588397947015	0.016331930164473176	0.016929964644983544
Q59H18_WT	Test set	96.0	-0.2919482440253116	1.1526929507968429	1.0736353900635183	0.023741463681543507	0.15408265211094826	0.855790231068929	-0.28769785999484343	3.203227996826172	0.19178548833088105	0.03232076122318815	0.03532148683448023	0.008084754270335124	0.003071522893319514
Q86V86_WT	Fold 1	165.0	0.03639123302542546	0.33233918868575035	0.5764886717757344	0.006484690895524671	0.08052757847796413	0.3547916386459812	0.04173883474776363	3.802349090576172	0.05544539248606438	0.009331033900234237	0.33769190818987516	0.3905621345459161	0.29682521069908935
Q86V86_WT	Fold 2	165.0	0.16864212035826787	0.2536983154892979	0.5036847381937415	0.005204344572851188	0.07214114341241888	0.33529207407633455	0.1736944200491033	2.378866577148438	0.042767577612901356	0.007257054166720013	0.4391212124734564	0.4133832838981295	0.31709066911656486
Q86V86_WT	Fold 3	164.0	0.19378955479008464	0.35508753120989556	0.5958922144229571	0.006813532517510374	0.08254412466984173	0.3708265953063964	0.1943938190495461	3.1747996330261223	0.058784972385599356	0.00984292346622134	0.44190647503803365	0.4287778353352772	0.31434448450695396
Q86V86_WT	Fold 4	164.0	0.09555062243255885	0.25774900720661253	0.5076898730589497	0.005331524808586213	0.07301729116165713	0.3384893704856314	0.09558924096049615	2.229580474853516	0.043901093223730904	0.007517704245591614	0.3851916548680673	0.3744471565149998	0.2627037893561099
Q86V86_WT	Fold 5	164.0	0.1602460685320003	0.21394618290267686	0.46254316869096324	0.004353310943203207	0.06597962521266097	0.2984830470201445	0.16167246846490613	2.759783576965331	0.036251620844906	0.006191451599651336	0.4227441145150622	0.3504223006891149	0.2628376101331494
Q86V86_WT	Mean	164.4	0.13092391982766743	0.2825640450988467	0.5292597332284692	0.0056374807475351296	0.07484195258690857	0.3395765451068976	0.13341775665436306	2.8690758705139157	0.047430131310640396	0.008028033475683708	0.4053310730168989	0.39151854219668747	0.2907603527623735
Q86V86_WT	SD	0.4472135954999579	0.05231672479202526	0.048122497200120316	0.045168018569339725	0.0008196717706165686	0.005489602331837631	0.022046462053842475	0.051598836970886595	0.520523813104299	0.007663000289089618	0.0012395909129923775	0.03597082232770695	0.02532314437293235	0.021806457901875652
Q86V86_WT	Test set	99.0	-0.7070488781997875	1.3068047693018452	1.1431556190221195	0.02432049663201056	0.15595030180160138	0.8196628824099145	-0.07434537386850892	3.793561744689942	0.21710518889608835	0.03648273548247506	0.12240455693205946	0.07630915754093148	0.06228731363225685
Q86YV6_WT	Fold 1	32.0	0.41203397050170165	0.25076009712268543	0.5007595202516727	0.006529221376509037	0.08080359754682359	0.4041366167068481	0.43971388313287907	1.0815181732177734	0.047302424898067574	0.009052453400193436	0.665315463636459	0.42441949705944493	0.31325036062285355
Q86YV6_WT	Fold 2	32.0	0.4062518191344844	0.255407199321675	0.5053782734958785	0.005961790696254221	0.07721263300946433	0.33422912907600405	0.4237483319048839	1.3560217781066894	0.04649195450678678	0.008536974205078762	0.6515886457453579	0.18624740217022012	0.15877668859340308
Q86YV6_WT	Fold 3	32.0	-0.03225503922543971	0.4263745407215817	0.6529736141082438	0.011106910046304274	0.1053893260548917	0.46381377732753754	-0.006478505390621114	1.839646717071533	0.08376397413261097	0.016764634561184738	0.5388838781462045	0.31493919257051256	0.22401195313509345
Q86YV6_WT	Fold 4	32.0	0.36719302023779676	0.3361624373199886	0.5797951684172512	0.0077860284619019355	0.08823847495226748	0.3775343931913376	0.3757403531054868	1.9234382171630857	0.06138683452221355	0.011372420593986854	0.6180969789753222	0.496434033167678	0.39333366905494394
Q86YV6_WT	Fold 5	31.0	0.5902049568988668	0.41183490986490034	0.6417436480908092	0.008823446915335861	0.09393320454097082	0.46172902236446256	0.6027081037669855	1.722323207855224	0.07026596440173702	0.012276239494869853	0.8140293169372769	0.468153941484869	0.3341129040643943
Q86YV6_WT	Mean	31.8	0.34868574550948195	0.33610783687016627	0.5761300448727711	0.008041479499261065	0.08911544722088359	0.40828858773323795	0.3670864333039228	1.5845896186828612	0.06184223049228318	0.01160054445106273	0.6575828566881241	0.3780388132905449	0.28469711509413764
Q86YV6_WT	SD	0.3651483716701107	0.18757966334544446	0.06792090985169776	0.05903394690814912	0.0016676142068944738	0.009124900268084104	0.04543638317285807	0.18422293675658194	0.28987559823274456	0.012901979449213601	0.0026787640684791895	0.0818736839539818	0.10412719766439685	0.07593610425699751
Q86YV6_WT	Test set	91.0	-4.0712242288223965	5.083745497258025	2.2547162786608044	0.1038478563475514	0.3222543348778282	1.9705201350620813	-0.3936869539346508	4.319596538543701	0.9154095662495849	0.16760100337577227	-0.2834394075489059	-0.40803064607181666	-0.27575291388934287
Q96KB5_WT	Fold 1	42.0	0.34498303038491596	1.0247747058363925	1.0123115655945023	0.020532594770882033	0.1432919913005679	0.7956109069642565	0.35713304445673055	2.5677374382019043	0.16630838699653	0.027696315105943493	0.5978549427105813	0.632323673006353	0.4495127370693555
Q96KB5_WT	Fold 2	42.0	0.6691544873401334	0.4957150135190253	0.7040703185897168	0.010446649573760396	0.1022088527171712	0.4762284234364828	0.6694357844952008	2.3773433685302727	0.08411215312053358	0.014733556639108893	0.8192262007269555	0.6910451411110603	0.5168534974339989
Q96KB5_WT	Fold 3	42.0	0.669030133671833	0.7622068142514106	0.8730445660167702	0.012894401751278975	0.11355351932581823	0.6009899279276529	0.6735265875824249	3.0662693977355957	0.11543600050038065	0.018105739653544176	0.8244148405896273	0.8662406160358681	0.682469228929278
Q96KB5_WT	Fold 4	41.0	0.39503882189674566	0.7814255538761608	0.8839827791739842	0.015207545588595654	0.12331887766516388	0.586579140267721	0.3951522058934769	2.3888825721740723	0.12701737831544266	0.020987103899229424	0.6561133679150924	0.6209367817231493	0.47309955380628926
Q96KB5_WT	Fold 5	41.0	0.5550294405252664	0.7329176743339323	0.856106111608796	0.013848366022257459	0.11767908064842052	0.6156653564267042	0.5616080681830821	3.1387922325134276	0.11830518869034877	0.019652444199860848	0.7632940445482016	0.7627239432900396	0.5895222773396847
Q96KB5_WT	Mean	41.6	0.5266471827637789	0.7594079523633843	0.865903068196754	0.014585911541354904	0.12001046433142834	0.6150147510045635	0.531371138122183	2.7078050018310544	0.12223582152464714	0.020235031899537365	0.7321806792980917	0.7146540310332941	0.5422914589157213
Q96KB5_WT	SD	0.4472135954999579	0.12363212502702031	0.15337743373755067	0.08953504365531993	0.0030629000070756993	0.012362577681247922	0.09388141382881524	0.12185975621628699	0.3013254181516521	0.02408442043328678	0.003902475353684431	0.08254467899061085	0.08307406291133444	0.07737684651478388
Q96KB5_WT	Test set	38.0	-1.8333253069981206	2.4953738382268127	1.5796752318836973	0.044584159021365456	0.21114961288471606	1.2378621301149069	-0.5212583992221425	4.834474937438966	0.4106616288275098	0.06883869207113029	0.11130637342452476	0.14648856750325576	0.08040551151494481
Q96L34_WT	Fold 1	36.0	0.04326224542674495	0.593136176572248	0.7701533461410448	0.011598661700335222	0.10769708306326231	0.593628296746148	0.057397188320235104	1.6534814453125	0.09557074281433048	0.015498320440092398	0.37328448935754605	0.3356779217649915	0.2365466613622592
Q96L34_WT	Fold 2	36.0	-0.050397309051567474	0.8500264061589987	0.9219687663684701	0.015734416001225108	0.12543690047679393	0.7182893741395738	-0.033256646915666765	2.217788494110108	0.13410708846193767	0.021319276181904347	0.19637785237634722	0.22426779404271985	0.130573910575691
Q96L34_WT	Fold 3	36.0	0.15306230120009545	0.5693290473849503	0.75453896346375	0.011530282380013857	0.1073791524459653	0.6508795215818617	0.15775501189708807	1.6039510688781737	0.09390335257758063	0.015602648400582638	0.4172161470555453	0.36031838412360534	0.22689169559237105
Q96L34_WT	Fold 4	36.0	-0.05144219907332781	0.6998314155646632	0.8365592719973064	0.01366478116325371	0.11689645487889574	0.6267955997255112	-0.046542170625264445	2.750422981262207	0.11539270581259704	0.019213932331920185	0.29060797370975955	0.28858702836923683	0.20049204991003236
Q96L34_WT	Fold 5	35.0	0.16737228537097593	0.6016504749330078	0.7756613145780882	0.012027263792210113	0.10966888251555276	0.6208024519784111	0.16738080086709795	1.8279274177551272	0.09934882554970861	0.01651036244412409	0.4256640936536631	0.4158990814623683	0.3116223243267997
Q96L34_WT	Mean	35.8	0.05237146477458421	0.6627947041227736	0.8117763325097318	0.012911081007407602	0.113415694676094	0.6420790488343011	0.06054683670869798	2.010714281463623	0.10766454304323088	0.017628907959724733	0.34063011123057224	0.32495004195258437	0.22122532835343067
Q96L34_WT	SD	0.3651483716701107	0.08639589962328226	0.09465215656546706	0.056375896887342965	0.001469096466602584	0.006321999192411506	0.038555619504063554	0.08280498630121447	0.39083912674796517	0.013926678429371423	0.0020827623854721084	0.07902893551064213	0.059297159322059506	0.05336355845204514
Q96L34_WT	Test set	1470.0	-2.6245072452201668	4.756386637597116	2.180914174743499	0.07408065399918685	0.2721776148017813	1.866070233024545	-0.38150892543127957	5.387788143157959	0.7251171158925719	0.11221366968565884	-0.1655263323233639	-0.17139131017595405	-0.11551462457468945
Q96NX5_WT	Fold 1	33.0	0.12078955202792008	0.4827707867420785	0.694817088694628	0.010302598638291182	0.10150171741547619	0.36914750255237927	0.12777870146326964	2.4311901130676272	0.0849140971335994	0.015163317272058623	0.359214196994235	0.19974609246631442	0.15883378710773405
Q96NX5_WT	Fold 2	33.0	-0.6646136154320843	0.24491691549473357	0.49489081168954185	0.006254203603343238	0.07908352295733441	0.3343551475062515	-0.5289514332306082	1.3403962898254393	0.04572044790597372	0.008589275193010875	0.11025464394915126	0.12325594194241828	0.10759709562170298
Q96NX5_WT	Fold 3	33.0	0.10070715269795183	0.6259300406141903	0.7911574057127888	0.011995327212615644	0.1095231811655215	0.3732119041211677	0.16563028093645848	3.3728823928833016	0.10612784557942358	0.018312359520874115	0.43812436151621165	0.5274501533683303	0.4150918626517007
Q96NX5_WT	Fold 4	32.0	-0.2164991521512556	0.2526031597587219	0.502596418370368	0.006054721196009829	0.07781208900941954	0.32264525115489956	-0.17290919674824767	1.7074437141418457	0.04534845994579367	0.008234362950879648	0.3970139659197007	0.4302753787737719	0.32963425737213164
Q96NX5_WT	Fold 5	32.0	-0.218879067968329	0.4846677926412431	0.6961808620188026	0.010689901424132694	0.10339197949615189	0.4065226709842682	-0.21887484761513254	2.54411763381958	0.08648980598407208	0.015572643064476394	0.04728356135871327	0.06746110789201716	0.041204282171516456
Q96NX5_WT	Mean	32.6	-0.1756990261651594	0.4181777390501935	0.6359285172972258	0.009059350414878518	0.0942624980087807	0.36117649526379325	-0.12546529903885206	2.279206028747559	0.07372013130977248	0.013174391600259933	0.27037814594760234	0.2696377348885704	0.21047225698495717
Q96NX5_WT	SD	0.4472135954999579	0.2604075314455244	0.1349002484112296	0.10713177220268436	0.002225644770727325	0.012039237379748866	0.0272907345208992	0.23189311048827826	0.64519779656525	0.022089075026033345	0.0036863108317923853	0.1457612187039091	0.1630232883392665	0.12778252557483924
Q96NX5_WT	Test set	7.0	-2.694606178732033	1.4912694243475866	1.2211754273435027	0.027469592429272622	0.16573953188443794	1.034496927533831	-0.36501540901886953	2.174828769683838	0.24411863207797374	0.04027841923957874	-0.09130155369879449	-0.2702812388086677	-0.19518001458970663
Q96PF2_WT	Fold 1	155.0	0.20136890585388723	0.340889205862476	0.5838571793362449	0.00693657302195529	0.08328609140760113	0.36850059346845077	0.2094787967064181	2.6587571372985837	0.05739098290812387	0.009779007479457124	0.4811236356462888	0.30200618213562974	0.22679618418630132
Q96PF2_WT	Fold 2	155.0	-0.1590855844847343	0.3878861977749825	0.6228051041658077	0.007936761486328726	0.08908850367094918	0.3857465563128071	-0.1258775850668612	2.990186382293702	0.06476996836248695	0.010945612639007845	0.27373962190181705	0.2518393369059803	0.1966134103132484
Q96PF2_WT	Fold 3	155.0	0.09633939852892859	0.42853323194980414	0.654624496906283	0.00817241187297506	0.09040139309200416	0.4126725408000331	0.09873515491760676	2.8873245468139643	0.06907354819504884	0.011256582875990205	0.34562450173301323	0.2156217463811126	0.16170589527964432
Q96PF2_WT	Fold 4	154.0	0.04603656112135912	0.44628848323249215	0.6680482641490001	0.008315822470595825	0.09119113153479248	0.39841745790258626	0.051492671118613886	3.0765980606079104	0.07196552742558411	0.011764254844666585	0.31648415849585015	0.15463456096922085	0.11631600837867975
Q96PF2_WT	Fold 5	154.0	0.12751248223006528	0.3037130431519229	0.5511016631728877	0.0060985039714721275	0.07809291883053243	0.3162359661250919	0.12883828950275333	2.970494655609131	0.05046018157065977	0.008514947839682683	0.3969329993285217	0.34360126463134755	0.2705567213776156
Q96PF2_WT	Mean	154.6	0.06243435264990118	0.3814620323943355	0.6160873415460447	0.0074920145646654055	0.08641200770717587	0.37631462292179385	0.07253346543570618	2.9166721565246583	0.06273204169238071	0.010452081135760887	0.3627809834210982	0.2535406182046582	0.19439764390709788
Q96PF2_WT	SD	0.4472135954999579	0.11107617151820427	0.04856352547214447	0.03977457291896076	0.0007734971307927349	0.0045624818429211116	0.03046828660786779	0.10199709594623976	0.12990954348640904	0.007173453008667387	0.0010659979511125916	0.06523987590616813	0.060115131592397446	0.04833954962771762
Q96PF2_WT	Test set	1186.0	-2.971335340915892	3.4512207453864145	1.857746146648248	0.05558483736350129	0.23576436830764164	1.6335206273965048	-0.1794737244233222	4.318576526641845	0.529904098711223	0.08213751700168039	-0.048078041266612546	-0.018275026199469514	-0.01191140667142779
Q96PY6_WT	Fold 1	25.0	0.40163878653653273	0.33445854781062734	0.5783239125357237	0.007493111371665873	0.08656275972764427	0.4242159712219238	0.40261364832800395	1.6846820602416992	0.05912280578777292	0.010587422743418458	0.6345308057884484	0.3424007380763404	0.2691353979577239
Q96PY6_WT	Fold 2	25.0	-0.025399080575523314	0.8783414205749902	0.9371987092260585	0.019567925106694126	0.13988539990540158	0.6930800538635253	-0.023069551200310734	2.6060338554382323	0.1575421331895997	0.02859368904095886	0.3285924498937949	0.29644461452252674	0.2219956109522242
Q96PY6_WT	Fold 3	24.0	-0.20921847358946444	0.7276177396828288	0.8530051228936605	0.01652920095142806	0.1285659400907879	0.5576506293614706	-0.1540957944254382	3.076422424316406	0.13553950305982435	0.02565975402592907	0.13346727784189283	0.1222652700607393	0.11977630054584726
Q96PY6_WT	Fold 4	24.0	0.15457093715929682	0.5203007158181695	0.7213187338605379	0.011282554697025429	0.10621937062996292	0.5060365597407025	0.20553359971657947	1.7018965454101567	0.09184449548967377	0.01638581089441739	0.48855234170169476	0.4382865106306124	0.3651483716701107
Q96PY6_WT	Fold 5	24.0	-1.7840757866142734	0.3119090537872386	0.5584881858976415	0.007481380716572024	0.08649497509434882	0.46435801347096756	-1.1771177421622792	1.3716912269592285	0.056037397934256473	0.010099281378483002	-0.09833031766217895	-0.07563650111282544	-0.07710865759549869
Q96PY6_WT	Mean	24.4	-0.2924967234166863	0.5545254955347708	0.7296669328827244	0.012470834568677102	0.1095456890896291	0.5290682455317179	-0.14922716794868893	2.0881452224731447	0.10001726709222543	0.018265191616641356	0.2973625115127304	0.22475212643547865	0.17978940470608146
Q96PY6_WT	SD	0.4472135954999579	0.7053105839257247	0.20136253091020037	0.13574382304021743	0.004433272283223313	0.01980270542449985	0.08507711996509341	0.5004800976941911	0.5873921681659472	0.03706822430748364	0.006958444618547322	0.2361658250623312	0.16598936973626707	0.1376712291869294
Q96PY6_WT	Test set	659.0	-8.821211872395807	4.984818616198563	2.2326707361809004	0.09028011598636104	0.3004664972777515	2.104295391320097	-0.1408704381734347	4.191582832336426	0.8264407585518776	0.13864376777824175	0.13477120997594927	0.14473122367585062	0.09705680750818371
Q96RG2_WT	Fold 1	5.0	-17.5888042017208	1.6324420171170708	1.2776705432610829	0.032894981729833225	0.18136973763512265	1.184663723754883	-1.6078072646179233	2.0691388626098632	0.25853622718462327	0.04120990021054079	0.30809620329687815	0.09999999999999999	0.0
Q96RG2_WT	Fold 2	5.0	-2.349423692064848	2.6122953877021944	1.616259690675417	0.05539494665688022	0.23536131087517384	1.2157936393737794	-0.6953214041484246	2.6608452796936035	0.4151554035099355	0.06692716283157392	0.1399141593183942	0.22360679774997896	0.11952286093343935
Q96RG2_WT	Fold 3	5.0	-0.29558059968826433	1.5188415783527691	1.2324129090336442	0.028235147893178825	0.16803317497797518	0.9592773307800295	0.3464873201525627	2.166109199523926	0.25134962073323486	0.04194583965266343	0.6510561469521035	0.7999999999999999	0.6
Q96RG2_WT	Fold 4	5.0	-0.197800697882754	2.9291149544981363	1.7114657327852452	0.046515132821206104	0.2156736720631568	1.1919153160095215	-0.19141649404927374	3.2921582832336433	0.4378638940090699	0.06618570764070589	0.06388569062353236	0.3	0.19999999999999998
Q96RG2_WT	Fold 5	5.0	-0.36133310981957956	0.6365476002335667	0.7978393323430267	0.012368900726738014	0.1112155597330608	0.7136780784606934	-0.3555937890654812	1.2593655548095706	0.10420690375868347	0.017137299108948234	0.14212806921038887	0.09999999999999999	0.0
Q96RG2_WT	Mean	5.0	-4.15858846023525	1.8658483075807475	1.3271296416196832	0.03508182196556728	0.18233069105689786	1.0530656176757813	-0.500730326345708	2.289523435974121	0.2934224098391094	0.04668118188888645	0.2610160538802594	0.3047213595499958	0.18390457218668785
Q96RG2_WT	SD	0.0	6.173513176554401	0.7498657214806943	0.29520504443967804	0.013606858804281386	0.03912949723121662	0.17656814257298037	0.5913265365058851	0.614841746932131	0.11140910881514103	0.016909197044546204	0.19235740023701087	0.23654614249303485	0.20214732908198035
Q96RG2_WT	Test set	46.0	-1.3524246270210005	5.005774169425552	2.237358748485712	0.08821617984190974	0.297012087029989	1.9024914737369703	-0.8330788995370999	3.927680492401123	0.7892587241529464	0.12617466819861595	-0.5688468167468003	-0.4586533526602069	-0.32104888582275765
Q96RR4_WT	Fold 1	29.0	0.12010308654648216	1.0828559024621895	1.0406036240866114	0.020466685687388155	0.1430618247031267	0.8055804349965062	0.12869478089535702	2.9838055114746087	0.17322364502569368	0.028123992885669382	0.3715483665690969	0.32063068045842325	0.22516576041915634
