target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
P23977_WT	SD	0.4472135954999579		0.03958691150693572	0.04575506930562134	0.03302938441324063	0.0007440788764577395	0.004100935738623958	0.028836659046939328	0.04032689387953816	0.41886575026013223	0.0067787036887168636	0.001044752212460576	0.023603436139576713	0.02477770959796858	0.020453441318486733
P23977_WT	Test set	252.0		0.15161385227607338	0.883746423045676	0.9400778813724296	0.015225843373068199	0.12339304426534017	0.7212897581827074	0.18140640651594786	4.997129821777344	0.1367476137670305	0.021474730487720837	0.47759790731185287	0.4812933794761408	0.3364877829558573
Q01959_WT	Fold 1	253.0		0.5191700325333081	0.5249513118894923	0.7245352385422619	0.009450101132821003	0.0972116306458286	0.5283179815239586	0.5196771559436253	3.03791512298584	0.08033763471998229	0.012546267039305042	0.7283122662145957	0.7325682919628907	0.5415967893107623
Q01959_WT	Fold 2	252.0		0.5378339399348292	0.5143778578865194	0.7172014067795178	0.009336347840568852	0.09662477860553602	0.5323918255245874	0.5397139629379433	2.596165557861328	0.07980007143478605	0.012586163015518197	0.7371330529273208	0.7226250114315043	0.5320951554009137
Q01959_WT	Fold 3	252.0		0.5663625902571474	0.4431503870137396	0.6656954160978875	0.007980818566908783	0.08933542727780946	0.49758034471481566	0.5689494392559173	2.2948935737609855	0.06858479088528893	0.010776610592352572	0.755877991278846	0.749076526475146	0.5660772370908878
Q01959_WT	Fold 4	252.0		0.5786445826657973	0.43690270026946126	0.6609861573962508	0.007512356429846198	0.08667385090006212	0.48709122143094497	0.5786864126929481	3.049518104553222	0.06577383813801178	0.01008653323549333	0.7611997669006489	0.7740268456743625	0.584758634889471
Q01959_WT	Fold 5	252.0		0.680994160392079	0.38890818559843077	0.6236250360580713	0.007114504654616058	0.08434752310895714	0.47387489459628157	0.6838951942009043	2.059945472717285	0.059695826777815535	0.009325002272845436	0.82920696850024	0.8031363624319457	0.6072265975598656
Q01959_WT	Mean	252.2		0.5766010611566322	0.4616580885315287	0.6784086509747979	0.008278825724952178	0.09083864210763867	0.5038512535581176	0.5781844330062677	2.607687566375732	0.07083843239117692	0.011064115231102917	0.7623460091643303	0.7562866075951699	0.56635088285038
Q01959_WT	SD	0.3651483716701107		0.05132922197452265	0.0466070789403944	0.0343970785349031	0.000868155718320035	0.004758048005967884	0.02094433136022496	0.051902762710808535	0.36016297574716866	0.007364696124899837	0.0011955642181011139	0.03242305206533908	0.026637262114839213	0.02515274763057995
Q01959_WT	Test set	460.0		-0.18817895021609465	1.1075571169388774	1.052405395719196	0.019998848554509802	0.14141728520414257	0.8534837380036064	-0.1596962373182622	2.7715964317321777	0.17204862262592563	0.027012344330172848	0.15393237220935085	0.11832034353553028	0.07808445074930982
