target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
P31645_WT	Fold 3	494.0		0.5519622559437253	0.6216645062378942	0.7884570414663656	0.009913084097586669	0.09956447206502261	0.6051838594815026	0.5521285982353308	3.2252865028381343	0.08842130088874398	0.012774876976266265	0.7430650330874229	0.7230226288913962	0.5398651751506893
P31645_WT	Fold 4	493.0		0.5330904223498767	0.583641568216116	0.763964376274258	0.009250765382704305	0.09618089926125824	0.5726364014956338	0.5338572118060406	2.6597946395874024	0.08294197759001756	0.011976870990655756	0.7334542992522916	0.7153821619961479	0.5346793529630951
P31645_WT	Fold 5	493.0		0.580327913686788	0.5657685040161353	0.7521758464721766	0.00888390788070535	0.09425448467158128	0.581661319368993	0.58044763728727	2.5343875694274907	0.07997450876637716	0.011520627781261563	0.7620470050512766	0.7522263405148188	0.5656405879601042
P31645_WT	Mean	493.6		0.5629604105348063	0.5845450263574614	0.7644514460405532	0.009268621466841627	0.09625692381305448	0.5885569384767761	0.5631801366214322	2.844519211578369	0.08303652966617461	0.012003777709641597	0.7510459472253086	0.7383689352573761	0.5512443365223533
P31645_WT	SD	0.4472135954999579		0.017148951039006276	0.017767234134366486	0.011511335137188177	0.0003183990383631761	0.0016396353480397448	0.01217982532177204	0.016935148122429425	0.21958190866827573	0.0026269255123435357	0.00039493694055611734	0.01057772406566842	0.01612574884095273	0.013457478921369422
P31645_WT	Test set	762.0		0.11834263244046717	1.1242068095785618	1.0602861922983633	0.018452133256617154	0.13583862947121172	0.8668103342832231	0.12435151457728011	3.3980754852294925	0.16145269596547313	0.023480890515670785	0.386385048832771	0.3817344428937918	0.25514997073600204
P23975_WT	Fold 1	345.0		0.5246586911770762	0.5393196596193787	0.7343838639426786	0.009423679577297867	0.09707563843363518	0.5556205023060675	0.5251004690677259	3.014092597961426	0.08066797640724013	0.012285308284528503	0.7259684374317401	0.7350732649751281	0.5438077230624265
P23975_WT	Fold 2	344.0		0.3968325295418367	0.6137879952227673	0.7834462299499355	0.010849880141906361	0.10416275794114882	0.614386113821074	0.39684204278047985	2.3346760177612307	0.09263687817360161	0.014200320533732028	0.6383018098847864	0.629956638394942	0.4456605853259551
P23975_WT	Fold 3	344.0		0.43668405906481467	0.6132494774907166	0.7831024693427525	0.010446156378472625	0.1022064400048873	0.5847150541571684	0.43944341743456594	3.007490882873535	0.09212957398692768	0.014079428846341967	0.6712013087614336	0.6747983136182732	0.5007465094030421
P23975_WT	Fold 4	344.0		0.4756319226945268	0.4904013784962385	0.7002866402382945	0.008556537252361461	0.09250155270243554	0.5559700789895168	0.4765461824152242	2.3065691490173332	0.07394889024707417	0.011310278317724624	0.7004861550709067	0.6945815280414391	0.5063483551763975
P23975_WT	Fold 5	344.0		0.4353805180261423	0.6066616925396152	0.7788849032685222	0.010679179355090338	0.10334011493650633	0.605346881345261	0.44073173211744343	3.176066204071045	0.09195168962095229	0.014122342345272987	0.6660023185127167	0.6734297774358692	0.48692781756640297
P23975_WT	Mean	344.2		0.45383754410087934	0.5726840406737433	0.7560208213484367	0.009991086541025731	0.09985730080372264	0.5832077261238175	0.4557327687630878	2.767778970336914	0.08626700168715919	0.013199535665520023	0.6803920059323167	0.6815679044931302	0.4966981981068449
P23975_WT	SD	0.36514837167011077		0.03952869286302089	0.04541143209258489	0.03050352932282947	0.0007956097295710638	0.004042072201708131	0.022239043858729796	0.03916539226433549	0.3379159994750161	0.006956360529073182	0.0010826248627486565	0.02752000048348396	0.031112583893114994	0.028951453480023
P23975_WT	Test set	471.0		-0.016204133909333285	1.4133252289147393	1.188833558121043	0.023068902391213023	0.1518845034597441	0.9294365485853452	0.030341861797448133	4.492664794921875	0.21130322404852256	0.03210734444887479	0.2934080799751151	0.3164676659009	0.21678838491297778
